title,artist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Cheerleader,Omi,0.864,0.738,4,-4.323,0.0309,0.214,0.0,0.179,0.938,100.0
Cross Me (Feat. Chance The Rapper & Pnb Rock),"Ed Sheeran, Chance The Rapper, Pnb Rock",0.746,0.787,4,-6.373,0.12,0.214,0.0,0.0669,0.607,95.005
Can'T Stop,Red Hot Chili Peppers,0.618,0.938,9,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455
I Will Survive,Gloria Gaynor,0.773,0.641,0,-10.375,0.0421,0.0154,0.00104,0.302,0.66,116.287
2002,Anne-Marie,0.697,0.683,1,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133
Stitches,Shawn Mendes,0.746,0.754,1,-6.681,0.067,0.0152,0.0,0.0486,0.764,149.882
Mama,"Jonas Blue, William Singe",0.737,0.792,11,-4.117,0.0416,0.102,0.0,0.0532,0.543,104.012
You Need To Calm Down,Taylor Swift,0.768,0.678,2,-5.604,0.0505,0.00838,0.0,0.0596,0.706,85.025
Solo (Feat. Demi Lovato),"Clean Bandit, Demi Lovato",0.737,0.636,11,-4.546,0.0437,0.0441,6.66e-05,0.35,0.565,105.005
Remedy,Alesso,0.601,0.775,0,-4.612,0.0473,0.269,0.0,0.0883,0.483,119.964
Marvin Gaye (Feat. Meghan Trainor),"Charlie Puth, Meghan Trainor",0.795,0.616,1,-5.281,0.06,0.417,0.0,0.349,0.815,110.015
We Can Do Better,Matt Simons,0.629,0.686,8,-4.851,0.0626,0.0365,2.37e-05,0.0709,0.731,91.05
All About That Bass,Meghan Trainor,0.811,0.879,9,-3.724,0.0514,0.0476,1.91e-06,0.109,0.962,134.064
Want U Back,Cher Lloyd,0.696,0.893,9,-2.963,0.076,0.0662,0.0,0.473,0.573,97.954
You Shook Me All Night Long,Ac/Dc,0.532,0.767,7,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361
All I Want,Emma Bale,0.28,0.122,0,-10.865,0.0478,0.945,7.86e-06,0.117,0.128,181.331
This Town,Niall Horan,0.677,0.401,9,-8.467,0.0308,0.712,0.0,0.116,0.195,111.825
Springen Nondeju,Snollebollekes,0.704,0.85,9,-4.074,0.192,0.0822,9.8e-06,0.0534,0.746,155.025
Umbrella,Jumpstarz,0.689,0.929,10,-3.897,0.0473,0.16,7.22e-05,0.271,0.757,138.088
Smoorverliefd,Snelle,0.534,0.314,11,-8.717,0.0381,0.598,0.0,0.103,0.442,91.12
Uit Elkaar,Yes-R,0.716,0.712,4,-6.247,0.128,0.218,0.0,0.112,0.562,84.978
Baby,"Justin Bieber, Ludacris",0.73,0.848,5,-5.262,0.101,0.0494,0.0,0.133,0.559,65.025
Beauty & De Brains,Nielson,0.833,0.585,11,-5.264,0.0514,0.0558,0.0,0.282,0.817,135.995
Potentie,"Stefan En Sean, Bram Krikke",0.892,0.616,0,-8.388,0.127,0.365,1.95e-05,0.108,0.746,149.955
Sexy Als Ik Dans,Nielson,0.781,0.548,1,-7.349,0.0541,0.0895,0.0,0.172,0.885,94.011
Ze Huilt Maar Ze Lacht,Maan,0.56,0.36,8,-13.116,0.0336,0.853,9.92e-06,0.112,0.178,78.08
Hotel California - 2013 Remaster,Eagles,0.579,0.508,2,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125
Rainbow In The Sky - K & A'S Radio Blast,Paul Elstak,0.475,0.941,1,-7.042,0.0345,0.000125,0.0102,0.276,0.262,167.973
Purple Rain,Prince,0.371,0.532,10,-8.736,0.0315,0.0527,0.00591,0.677,0.183,112.923
Sign Of The Times,Harry Styles,0.518,0.575,5,-4.616,0.0302,0.0259,0.0,0.109,0.209,120.019
When We Were Young,Adele,0.377,0.595,3,-5.936,0.0489,0.303,0.0,0.095,0.264,144.464
Animals - Original Mix,Martin Garrix,0.675,0.868,1,-6.36,0.0392,0.00107,0.715,0.374,0.0376,128.007
Year Of Summer - Radio Edit,"Wildstylez, Niels Geusebroek",0.578,0.888,9,-5.573,0.0506,0.217,0.000583,0.294,0.378,149.883
The Final Countdown,Europe,0.536,0.914,6,-3.803,0.0668,0.0722,0.00104,0.0528,0.193,117.657
Proud Mary,Ike & Tina Turner,0.611,0.396,2,-13.741,0.178,0.495,1.4e-06,0.065,0.754,99.71
Rood,Marco Borsato,0.484,0.781,5,-8.008,0.0475,0.00644,1.24e-05,0.0754,0.18,137.977
World Gone Mad,Bastille,0.505,0.68,6,-3.423,0.0336,0.283,0.0,0.175,0.362,139.843
Alles Is Liefde,Bløf,0.512,0.774,2,-5.78,0.0448,0.000152,3.73e-05,0.171,0.57,144.007
Give Me Love,Ed Sheeran,0.526,0.328,1,-9.864,0.0461,0.694,0.0,0.112,0.11,116.068
Teeth,5 Seconds Of Summer,0.755,0.448,3,-2.993,0.0405,0.0508,3.87e-06,0.11,0.431,139.028
Skinny Love,Birdy,0.379,0.29,4,-8.485,0.051,0.952,0.00106,0.118,0.169,166.467
Vamos A La Playa (Radio Edit),"Hak Op De Tak, Barry Fest",0.672,0.938,1,-3.684,0.0829,0.107,0.289,0.157,0.251,150.042
Dromendans,Vinzzent,0.833,0.857,6,-5.024,0.0399,0.178,0.0,0.11,0.972,100.099
I'Ll Be There,Jess Glynne,0.623,0.851,7,-3.111,0.0409,0.0228,0.0,0.12,0.4,100.063
Pump It Up,Endor,0.899,0.894,1,-7.255,0.222,0.203,9.95e-05,0.0606,0.654,129.047
Een Bom,Henk Dissel,0.727,0.875,9,-4.143,0.0456,0.262,0.0,0.0691,0.685,122.039
Sad Song (Feat. Elena Coats),"We The Kings, Elena Coats",0.512,0.526,1,-5.44,0.0251,0.0724,0.0,0.0675,0.249,85.024
Reason To Stay,Sody,0.493,0.354,0,-7.311,0.0628,0.884,0.0,0.12,0.28,109.603
Ze Kent Mij,"Snelle, Yade Lauren",0.547,0.464,2,-8.518,0.0735,0.492,3.66e-05,0.0898,0.356,103.094
One Night Stand (Feat. Sevn Alias),"B-Brave, Sevn Alias",0.754,0.628,8,-6.277,0.133,0.0267,9.61e-06,0.0896,0.269,139.859
Lose You To Love Me,Selena Gomez,0.488,0.343,4,-8.985,0.0436,0.556,0.0,0.21,0.0978,102.819
Physical,Dua Lipa,0.647,0.844,0,-3.756,0.0457,0.0137,0.000658,0.102,0.746,146.962
Menak Wla Meni,"The Voice Of Holland, Ayoub Maach, Kes",0.574,0.246,11,-16.062,0.039,0.318,0.0,0.798,0.275,99.933
Zina,"Ayoub Maach, Kes, Ali B",0.413,0.559,9,-8.143,0.0684,0.608,0.0,0.172,0.0619,94.025
Another One Bites The Dust - Remastered 2011,Queen,0.933,0.528,5,-6.472,0.161,0.112,0.312,0.163,0.754,109.967
We Will Rock You - Remastered,Queen,0.692,0.497,2,-7.316,0.119,0.676,0.0,0.259,0.475,81.308
Missed You - Bonus Track,The Weeknd,0.716,0.364,5,-9.648,0.0866,0.107,9.23e-05,0.113,0.448,151.968
Shake It Off,Western Highs,0.707,0.701,7,-8.307,0.208,0.161,0.0,0.171,0.916,79.727
Milkshake,Kelis,0.881,0.774,1,-6.068,0.0439,0.00986,0.0346,0.206,0.759,112.968
Don'T You Worry Child,Madilyn Bailey,0.463,0.356,4,-7.751,0.0417,0.814,0.0,0.334,0.378,125.231
Riptide,Manu Rios,0.531,0.273,7,-14.59,0.0412,0.872,0.0,0.143,0.465,97.334
Make You Mine,Public,0.606,0.799,9,-4.452,0.0261,0.0128,0.0,0.15,0.638,103.014
You Were Good To Me,"Jeremy Zucker, Chelsea Cutler",0.561,0.0848,2,-15.099,0.0404,0.913,2.62e-05,0.112,0.206,102.128
Everybody Hurts,R.E.M.,0.467,0.324,2,-10.451,0.0255,0.615,0.0248,0.118,0.166,94.301
Look What You Made Me Do,Taylor Swift,0.773,0.68,9,-6.378,0.141,0.213,1.57e-05,0.122,0.497,128.062
Stop The Time,Mainstreet,0.597,0.551,1,-6.727,0.0291,0.227,0.0,0.0847,0.349,87.028
Mind Is Blown,Mainstreet,0.738,0.805,9,-4.592,0.0459,0.0271,0.0,0.037,0.589,120.047
I'M On Fire,"Conki, Mark Wilkinson",0.651,0.497,1,-9.609,0.0288,0.711,0.0198,0.112,0.295,108.519
Take Me Home,"Saco, Sebastiën",0.746,0.747,11,-8.217,0.0353,0.579,0.000197,0.124,0.668,113.932
Intentions (Feat. Quavo),"Justin Bieber, Quavo",0.806,0.546,9,-6.637,0.0575,0.3,0.0,0.102,0.874,147.986
Kisses Back,Anthony Keyrouz,0.788,0.63,4,-8.397,0.0331,0.255,2.08e-06,0.0828,0.755,123.984
Looks Like Heaven,"Devan, Maggie Szabo",0.638,0.873,0,-4.437,0.0686,0.0137,0.0,0.136,0.601,110.069
Flowers,Kelvin Wood,0.601,0.834,8,-4.684,0.0743,0.136,0.0,0.234,0.34,123.702
The Way That I Am,"Henri Purnell, Xysm",0.697,0.767,0,-4.893,0.039,0.23,0.0,0.188,0.406,120.914
High Hopes,Kodaline,0.488,0.487,4,-6.371,0.0307,0.577,0.0,0.193,0.217,77.344
18,One Direction,0.681,0.582,6,-7.76,0.0313,0.22,0.0,0.119,0.221,124.038
Body,Jordan Suaste,0.359,0.324,7,-8.687,0.0381,0.629,0.0,0.0649,0.326,98.024
Maniac,Conan Gray,0.628,0.639,8,-5.46,0.0435,0.00162,0.0,0.354,0.493,108.045
Hurts Like Hell,Fleurie,0.44,0.0954,9,-14.335,0.0376,0.666,9.27e-05,0.113,0.078,129.726
Talking To The Moon,Bruno Mars,0.523,0.606,1,-4.754,0.0301,0.512,0.0,0.106,0.065,145.837
Coming Home - Part Ii / Bonus Track,Skylar Grey,0.578,0.285,4,-9.437,0.0336,0.929,2.66e-05,0.0881,0.161,129.992
I'Ll Always Remember You,Hannah Montana,0.418,0.721,8,-2.736,0.0385,0.0485,0.0,0.0986,0.234,144.06
Til It Happens To You,Lady Gaga,0.401,0.539,0,-4.719,0.035,0.565,0.0,0.0933,0.15,113.87
I'Ll Never Love Again - Extended Version,Lady Gaga,0.406,0.359,7,-6.145,0.0293,0.685,3.67e-06,0.122,0.202,109.246
Writer In The Dark,Lorde,0.399,0.279,7,-8.048,0.0388,0.748,0.0,0.324,0.267,139.51
Liability,Lorde,0.537,0.217,10,-11.158,0.122,0.922,0.0,0.0944,0.356,76.133
Deep End,Birdy,0.455,0.296,2,-8.513,0.0399,0.761,0.0,0.0783,0.31,171.744
Every Single Day,Felix Sandman,0.658,0.226,11,-9.535,0.0465,0.811,0.0,0.104,0.426,137.017
Hurts Like Hell - Acoustic Live,Madison Beer,0.517,0.274,11,-8.103,0.0383,0.924,0.0,0.295,0.436,72.109
Heal,Tom Odell,0.445,0.179,1,-12.938,0.0396,0.952,0.00056,0.107,0.119,72.246
Another Love,Tom Odell,0.445,0.537,4,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769
Soldier On,Di-Rect,0.358,0.44,3,-7.563,0.0284,0.843,0.0,0.105,0.195,180.044
Break My Heart Again,Finneas,0.402,0.151,4,-14.227,0.0395,0.907,0.0,0.0941,0.483,144.293
Medicine,Daughter,0.252,0.292,3,-12.303,0.0282,0.117,0.359,0.414,0.195,95.405
Homesick,Dua Lipa,0.426,0.224,6,-8.683,0.0391,0.948,0.0,0.112,0.399,85.728
River Of Tears,Alessia Cara,0.388,0.372,6,-5.72,0.0468,0.928,0.0,0.146,0.285,89.701
Nice To Meet Ya,Niall Horan,0.591,0.841,4,-4.351,0.0304,0.0119,0.0,0.395,0.392,109.034
Don’T Call Me Angel (Charlie’S Angels) (With Miley Cyrus & Lana Del Rey),"Ariana Grande, Miley Cyrus, Lana Del Rey",0.644,0.755,1,-5.325,0.0448,0.00237,7.64e-06,0.0859,0.334,102.861
Strong,London Grammar,0.536,0.396,10,-11.767,0.0356,0.716,2.39e-05,0.077,0.249,152.01
My Immortal,Evanescence,0.19,0.265,9,-9.206,0.0356,0.863,0.0,0.134,0.101,79.012
Feel Alive,"Re-Style, Cammie Robinson",0.439,0.997,5,-3.717,0.0468,0.0495,0.0,0.129,0.1,95.019
Animal,Neon Trees,0.482,0.829,5,-5.576,0.0437,0.00034,0.0,0.378,0.739,147.99
Naked,James Arthur,0.527,0.61,6,-6.793,0.0405,0.084,0.0,0.0572,0.294,102.012
Piano Man,Billy Joel,0.334,0.472,0,-8.792,0.0277,0.6,3.77e-06,0.317,0.431,179.167
Roller Coaster,Danny Vera,0.4,0.383,9,-10.048,0.0279,0.51,0.00763,0.121,0.285,96.944
Wish You Were Here,Pink Floyd,0.499,0.318,7,-13.776,0.0484,0.718,0.00104,0.379,0.282,121.499
Nothing Else Matters,Metallica,0.553,0.362,4,-11.218,0.0263,0.0458,6.01e-06,0.075,0.158,142.352
Somebody To Love - Remastered 2011,Queen,0.406,0.698,8,-7.024,0.0624,0.186,0.0,0.233,0.333,109.266
Somebody To Love,"George Michael, Queen",0.333,0.863,7,-6.918,0.0515,0.0518,0.0,0.972,0.384,110.162
Drops Of Jupiter (Tell Me),Train,0.481,0.638,0,-5.862,0.0276,0.153,0.0,0.154,0.497,79.064
When I Look At You,Miley Cyrus,0.459,0.545,6,-4.874,0.0282,0.142,0.0,0.105,0.194,137.941
Angels,Robbie Williams,0.429,0.594,4,-6.251,0.0277,0.156,4.95e-06,0.1,0.236,150.22
Ik Ben Een Teenager,Rachel,0.77,0.688,2,-6.355,0.0502,0.078,0.0,0.366,0.587,134.025
Dynamite,Taio Cruz,0.751,0.783,4,-3.724,0.0859,0.00379,0.0,0.036,0.816,119.975
Ymca - Original Version 1978,Village People,0.723,0.969,6,-4.516,0.142,0.0643,0.0,0.115,0.728,126.653
Hart Beat,"Rein Van Duivenboden, Vajen Van Den Bosch",0.599,0.473,7,-9.394,0.0336,0.175,0.0,0.228,0.332,81.016
Click Clack,Ralf,0.799,0.699,4,-5.741,0.0421,0.373,5.47e-06,0.197,0.736,125.969
Hou Me Vast (Feat. Brahim Fouradi) - Titelsong Van De Film 'Spijt!',"Fabienne Bergmans, Brahim Fouradi",0.655,0.833,10,-2.302,0.043,0.115,0.0,0.363,0.497,119.958
Ik Neem Je Mee,Gers Pardoel,0.701,0.66,3,-7.476,0.248,0.184,0.0,0.115,0.389,62.55
Fout Ventje - Original Mix,"Lisa, Amy & Shelley",0.753,0.869,5,-4.774,0.0276,0.0728,0.0,0.202,0.968,123.978
Beauty And The Brains,Nielson,0.493,0.689,11,-5.132,0.04,0.219,0.0,0.971,0.624,138.265
Hallo Wereld,Kinderen Voor Kinderen,0.579,0.778,5,-4.658,0.0347,0.387,0.0,0.755,0.357,139.886
Klaar Voor De Start,Kinderen Voor Kinderen,0.677,0.906,7,-2.366,0.0685,0.0756,0.0,0.217,0.389,131.991
Op Een Onbewoond Eiland,Kinderen Voor Kinderen,0.5,0.469,2,-10.598,0.0505,0.663,6.65e-06,0.273,0.873,146.738
Jungle,Broederliefde,0.688,0.819,8,-5.61,0.0633,0.112,0.0,0.237,0.631,114.952
Sterrenstof,De Jeugd Van Tegenwoordig,0.714,0.79,5,-3.757,0.109,0.317,1.27e-05,0.198,0.904,97.012
Sweet Goodbyes,Krezip,0.629,0.332,11,-9.207,0.0271,0.738,0.0,0.105,0.47,110.008
Rosanne,Nick & Simon,0.702,0.747,1,-4.668,0.0283,0.14,0.0,0.102,0.962,96.996
All I Wanted,Paramore,0.494,0.723,6,-4.559,0.0441,0.0192,0.0322,0.134,0.152,144.036
I See Red,Everybody Loves An Outlaw,0.509,0.448,4,-7.552,0.0357,0.00713,0.0137,0.244,0.221,156.909
Mamacita,"Black Eyed Peas, Ozuna, J. Rey Soul",0.878,0.626,2,-6.945,0.0476,0.19,0.000731,0.0939,0.427,105.046
Pump It,Black Eyed Peas,0.648,0.931,1,-3.15,0.181,0.00937,0.0,0.752,0.744,153.649
Long Way Down,Tom Odell,0.367,0.121,6,-13.778,0.0335,0.972,0.0322,0.0871,0.0926,132.244
Need The Sun To Break,James Bay,0.537,0.485,2,-8.131,0.0332,0.102,3.83e-06,0.319,0.293,152.012
Us,James Bay,0.559,0.473,0,-4.147,0.0364,0.177,1.5e-06,0.108,0.341,69.973
The Night We Met,Lord Huron,0.544,0.369,2,-9.514,0.038,0.969,0.279,0.639,0.102,87.01
Laat Je Gaan,Gio Swikker,0.68,0.806,3,-7.605,0.0761,0.17,0.0,0.443,0.888,104.99
I Hope,Gabby Barrett,0.466,0.536,6,-6.227,0.0429,0.0951,0.0,0.114,0.377,75.998
Always Be,Caleb Hearn,0.56,0.254,0,-10.701,0.0419,0.915,0.0,0.108,0.107,128.278
Dit Pakt Niemand Ons Meer Af,Kim-Lian,0.497,0.445,6,-9.563,0.033,0.125,0.0,0.0897,0.347,137.597
Nu Wij Niet Meer Praten,"Jaap Reesema, Pommelien Thijs",0.64,0.557,4,-4.747,0.0253,0.572,0.0,0.0934,0.331,105.992
Godspeed,Frank Ocean,0.421,0.0952,6,-12.561,0.0479,0.931,0.000201,0.126,0.0773,109.698
Where'S My Love,Syml,0.608,0.358,0,-10.018,0.0253,0.854,0.0186,0.113,0.365,103.94
Mijn Fout,Puck Van Ruler,0.654,0.446,6,-10.115,0.056,0.314,3.98e-05,0.102,0.309,149.998
Runaway,Aurora,0.422,0.302,11,-9.214,0.0372,0.629,7.83e-05,0.104,0.123,114.089
Malibu,Miley Cyrus,0.573,0.781,8,-6.406,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934
Boogie Wonderland,"Earth, Wind & Fire, The Emotions",0.802,0.756,2,-10.791,0.0349,0.0843,0.00765,0.0521,0.963,131.715
Free Ride,The Edgar Winter Group,0.674,0.686,2,-11.927,0.0597,0.29,0.00322,0.189,0.814,124.204
867-5309 / Jenny,Tommy Tutone,0.584,0.708,5,-10.039,0.0593,0.0264,0.00364,0.112,0.564,137.657
Bad To The Bone,George Thorogood & The Destroyers,0.459,0.727,0,-11.777,0.0303,0.00614,0.0652,0.384,0.955,149.231
Hurts So Good,John Mellencamp,0.785,0.737,9,-5.306,0.0363,0.042,0.000107,0.108,0.971,125.447
I'M Gonna Be (500 Miles),The Proclaimers,0.851,0.551,4,-5.177,0.0396,0.151,0.0,0.0827,0.807,131.922
With Or Without You - Remastered,U2,0.538,0.432,2,-11.882,0.0295,0.000185,0.309,0.139,0.116,110.181
Feel Like Makin' Love - 2015 Remaster,Bad Company,0.543,0.529,7,-9.717,0.0301,0.326,0.00269,0.709,0.746,85.126
Opposite Of Adults,Chiddy Bang,0.674,0.899,9,-5.115,0.193,0.011,0.0,0.327,0.604,95.999
Brown Eyed Girl,Van Morrison,0.491,0.583,7,-10.964,0.0376,0.182,0.0,0.407,0.907,150.572
Don'T Stop Me Now - Remastered 2011,Queen,0.563,0.865,5,-5.277,0.16,0.0472,0.000191,0.77,0.601,156.271
Fishin' In The Dark,Nitty Gritty Dirt Band,0.771,0.283,2,-16.326,0.0444,0.198,0.0,0.0888,0.906,77.756
Rich Girl,Daryl Hall & John Oates,0.573,0.683,5,-6.644,0.176,0.461,0.0,0.0935,0.817,169.519
Black Betty,Ram Jam,0.465,0.907,11,-6.404,0.113,0.0241,0.00118,0.13,0.681,117.293
Foreplay / Long Time,Boston,0.436,0.657,5,-8.868,0.0541,0.00975,0.00748,0.0931,0.21,118.693
Happy,Pharrell Williams,0.652,0.757,1,-6.819,0.153,0.286,0.0,0.0886,0.962,159.911
You'Re The One That I Want - From “Grease”,"John Travolta, Olivia Newton-John",0.743,0.774,0,-5.916,0.0941,0.256,5.03e-05,0.155,0.833,106.564
The Safety Dance,Men Without Hats,0.779,0.742,5,-8.534,0.0368,0.0463,5.56e-05,0.157,0.286,100.2
Lookin' Out My Back Door,Creedence Clearwater Revival,0.745,0.656,10,-6.393,0.0405,0.188,0.00337,0.0941,0.858,105.318
Le Freak,Chic,0.867,0.746,7,-7.445,0.0475,0.0453,0.0,0.123,0.933,118.616
Waiting For Superman,Daughtry,0.555,0.682,0,-5.711,0.0269,0.0029,0.0,0.0662,0.383,105.987
Super Freak,Rick James,0.838,0.794,9,-8.245,0.0531,0.22,0.0,0.0575,0.962,132.446
Maneater,Daryl Hall & John Oates,0.727,0.685,11,-7.159,0.0398,0.0351,4.43e-05,0.0973,0.812,88.75
Long Cool Woman (In A Black Dress) - 1999 Remaster,The Hollies,0.757,0.868,9,-9.326,0.062,0.411,0.00221,0.355,0.815,138.923
Buddy Holly,Weezer,0.535,0.931,8,-4.012,0.0451,0.00611,7.26e-05,0.0887,0.825,120.958
Welcome To The Jungle,Guns N' Roses,0.445,0.955,8,-8.027,0.0856,0.0326,0.284,0.317,0.336,123.343
More Than A Feeling,Boston,0.377,0.682,7,-8.039,0.0299,0.000894,0.00217,0.0504,0.288,108.736
Let'S Groove,"Earth, Wind & Fire",0.869,0.648,11,-8.698,0.0633,0.121,2.17e-05,0.126,0.9,125.035
Just What I Needed,The Cars,0.619,0.579,4,-9.307,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224
Your Love,The Outfield,0.579,0.654,1,-12.421,0.0553,0.121,3.62e-06,0.0673,0.616,129.537
